Node ID,MESSAGE,Sender,id,maneuver,annotator,annotation_id,created_at,updated_at,lead_time
928411056032108545,@2Girls_1Warren If Accuracy isnt in your top 5 then take 1 person out and put him in,17sbaucum,198,"{""choices"": [""Dismay"", ""Neglect""]}",5,1533,2022-07-10T03:06:31.063465Z,2022-07-10T03:06:31.063519Z,88.84
939653750947500032,RT @BryantBomb17: Sloss getting smoked in a tourney and Brit continues to promote codes for betting and retweeting selfies of herself when…,17sbaucum,197,Dismay,5,1532,2022-07-10T03:05:01.477886Z,2022-07-10T03:05:01.477909Z,84.026
945108496248442880,Isaiah Thomas ... SOON.  (via kayla_jasmin_/Instagram) https://t.co/OpQjWnuZoK,SportsCenter,196,"{""choices"": [""Distort"", ""Dismay""]}",5,1531,2022-07-10T03:03:36.306561Z,2022-07-10T03:03:36.306603Z,31.65
948425872721268736,Donald Trump &amp; Kim Jong Un: https://t.co/exbyqkPdqx,_timmmmy,195,"{""choices"": [""Distract"", ""Bridge""]}",5,1530,2022-07-10T03:03:03.671042Z,2022-07-10T03:03:03.671098Z,11.535
925501790132625409,Lmaooooooooooòooo,17sbaucum,194,Excite,5,1529,2022-07-10T03:02:51.287697Z,2022-07-10T03:02:51.287753Z,46.421
954089856103321600,"RT @realDonaldTrump: When I said that Hillary Clinton got schlonged by Obama, it meant got beaten badly. The media knows this. Often used word in politics!",17sbaucum,193,"{""choices"": [""Distract"", ""Bridge""]}",5,1528,2022-07-10T03:02:03.751201Z,2022-07-10T03:02:03.751258Z,19.904
952621459746316288,Jesus Christ the Steelers are getting molested,17sbaucum,192,"{""choices"": [""Distort"", ""Dismay""]}",5,1527,2022-07-10T03:01:43.062386Z,2022-07-10T03:01:43.062442Z,9.135
926626794488389632,RT @cavs: 57 POINTS for @KingJames tonight...and a W.  #CavsWizards BOX: https://t.co/mwJR7R0iT0   #AllForOne https://t.co/JI9VncNLqe,17sbaucum,191,"{""choices"": [""Excite"", ""Enhance"", ""Back"", ""Boost""]}",5,1526,2022-07-10T03:01:32.586968Z,2022-07-10T03:01:32.587025Z,190.956
951927677941927936,@TheKingImpulxz Ibad what's good with you man. What is this https://t.co/uFMIBPJgkz,17sbaucum,190,"{""choices"": [""Distort"", ""Dismay"", ""Neglect""]}",5,1525,2022-07-10T02:58:20.379285Z,2022-07-10T02:58:20.379342Z,153.555
932089239541608448,RT @OhioStateFB: That's a wrap... the season's FINAL victory in #TheShoe The ILLIBUCK stays in Columbus   Thank you to our seniors   #Go…,17sbaucum,189,"{""choices"": [""Explain"", ""Excite"", ""Boost""]}",5,1524,2022-07-10T02:55:45.674222Z,2022-07-10T02:55:45.674245Z,10.861
930253678157672448,A Rookie tried to push 260 Pound LeBron lol,17sbaucum,188,"{""choices"": [""Distort"", ""Dismay""]}",5,1523,2022-07-10T02:55:33.823960Z,2022-07-10T02:55:33.823984Z,5.267
931329572364222469,"RT @MichaelCondrey: @charlieINTEL @Bl3nd_VRS @Nadeshot 100%:  Players join MP lobbies based on lowest ping, not SBMM. Period. (MMR will be…",17sbaucum,187,"{""choices"": [""Back"", ""Build"", ""Boost""]}",5,1522,2022-07-10T02:55:27.844854Z,2022-07-10T02:55:27.844910Z,23.913
941144601301258241,"#NetNeutrality is key to free expression, innovation &amp; public safety. https://t.co/NpwtCZzuWb",17sbaucum,186,"{""choices"": [""Distract"", ""Neutralize""]}",5,1521,2022-07-10T02:55:03.118145Z,2022-07-10T02:55:03.118189Z,17.072
947096200565673984,Cotton Bowl champs. #PhotoOfTheNight https://t.co/pfKDJpTJUv,espn,185,Distract,5,1520,2022-07-10T02:54:45.256264Z,2022-07-10T02:54:45.256321Z,8.586
911577053274820608,Tim tebow is better than cap https://t.co/Pz2zgM60wH,Cwooo92,184,"{""choices"": [""Distort"", ""Dismay""]}",5,1519,2022-07-10T02:54:35.756251Z,2022-07-10T02:54:35.756308Z,25.356
932463492665434112,RT @JKap415: LG vs eUnited in round 7 of the 2K! https://t.co/PvRNlw8sjY,17sbaucum,183,"{""choices"": [""Excite"", ""Enhance"", ""Build""]}",5,1518,2022-07-10T02:54:09.081550Z,2022-07-10T02:54:09.081573Z,10.097
954808994685693953,The next ANTHONY BENNETT announces his College choice on espn 2 tonight,17sbaucum,182,"{""choices"": [""Explain"", ""Excite""]}",5,1517,2022-07-10T02:53:58.118522Z,2022-07-10T02:53:58.118565Z,11.502
931218822845157377,All these sexual harassment rumors are women making it up for money and attention #Facts,17sbaucum,181,"{""choices"": [""Distort"", ""Dismay"", ""Distract"", ""Neutralize""]}",5,1516,2022-07-10T02:53:45.614503Z,2022-07-10T02:53:45.614559Z,15.966
968588864939024384,@FortniteBR @hominizing,17sbaucum,180,Build,5,1515,2022-07-10T02:53:28.729139Z,2022-07-10T02:53:28.729206Z,37.518
972659626188722177,@RiseLoonysan Donny has a rivalry with everyone lol,17sbaucum,179,"{""choices"": [""Distort"", ""Dismay""]}",5,1514,2022-07-10T02:52:50.446816Z,2022-07-10T02:52:50.446859Z,38.021
963352595371786240,RT @Ninja: These meme is 10x funnier now because my brother said he literally says this to his friends every single time in the lobby hahah…,17sbaucum,178,"{""choices"": [""Excite"", ""Enhance""]}",5,1513,2022-07-10T02:52:11.253553Z,2022-07-10T02:52:11.253610Z,9.307
910958674935517184,Boots hit the ground.   Announcing our new roster for the coming Call of Duty season: https://t.co/s4IKGHS1nR https://t.co/OHYbFCBpkQ,EvilGeniuses,177,"{""choices"": [""Excite"", ""Enhance""]}",5,1512,2022-07-10T02:52:00.607592Z,2022-07-10T02:52:00.607649Z,11.856
945323628870144001,RT @isaiahthomas: Merry Christmas everybody!,17sbaucum,176,Distract,5,1511,2022-07-10T02:51:47.781375Z,2022-07-10T02:51:47.781431Z,3.526
933710686156357632,Happy thanksgiving to real ones only,17sbaucum,175,Distract,5,1510,2022-07-10T02:51:43.491405Z,2022-07-10T02:51:43.491461Z,8.445
920370463108366336,@Max97417499 @Lavarbigballer  https://t.co/cL76uwK17b,AvalancheTwitch,174,"{""choices"": [""Enhance"", ""Boost""]}",5,1509,2022-07-10T02:51:34.197775Z,2022-07-10T02:51:34.197798Z,15.174
974440012711432192,RT @OhioStateHoops: Survive and advance.  #MarchMadness https://t.co/dYoyK5oaHH,17sbaucum,173,"{""choices"": [""Excite"", ""Enhance"", ""Boost""]}",5,1508,2022-07-10T02:51:18.168908Z,2022-07-10T02:51:18.168961Z,7.733
945903023964000256,RT @lyssa_kae5: @SimpnMild Look at what I found yesterday on buzzfeed https://t.co/RANhKI6AYt,17sbaucum,172,"{""choices"": [""Enhance"", ""Boost""]}",5,1507,2022-07-10T02:51:09.460627Z,2022-07-10T02:51:09.460685Z,60.67
930249727660175360,@miami_kiid @cavs @KingJames @CJC9BOSS @kevinlove Huge W,17sbaucum,171,"{""choices"": [""Excite"", ""Back"", ""Boost""]}",5,1506,2022-07-10T02:50:07.925647Z,2022-07-10T02:50:07.925670Z,61.974
964595788780331009,Went to go see #BlackPanther yesterday and met @Tonynumber04 there. He proceeded to pull a knife on me and say. 'Ge… https://t.co/PFC8odDfNb,17sbaucum,170,"{""choices"": [""Distort"", ""Dismay"", ""Neglect""]}",5,1505,2022-07-10T02:43:35.210945Z,2022-07-10T02:43:35.211001Z,43.371
909932406328758272,me &amp; big Al are in @CallofDuty: WWII! its truly a blessing and an honor to be apart of my favorite game.… https://t.co/GlJ9YoesBY,LeVeonBell,169,Dismay,5,1504,2022-07-10T02:42:50.772830Z,2022-07-10T02:42:50.772881Z,33.354
938944173130047488,RT @ian_kendinger: Prayers for the city of angels. #LAfires https://t.co/eCTdBEnaXH,17sbaucum,168,"{""choices"": [""Distract"", ""Neutralize""]}",5,1503,2022-07-10T02:42:16.387128Z,2022-07-10T02:42:16.387174Z,172.908
931718369610534913,@HatLLUMINATI @cavs I only watched the last minute lol,17sbaucum,167,"{""choices"": [""Distort"", ""Dismay"", ""Back""]}",5,1502,2022-07-10T02:39:22.604030Z,2022-07-10T02:39:22.604086Z,54.089
925158650519478274,"RT @AdamSchefter: Major QB shakeup: 49ers trading 2018 2nd-round draft pick to New England for Patriots’ QB Jimmy Garoppolo, sources tell ESPN.",17sbaucum,166,"{""choices"": [""Explain"", ""Enhance""]}",5,1501,2022-07-10T02:38:27.538402Z,2022-07-10T02:38:27.538425Z,325.694
951347334344073216,Lou Williams #NBAVote,17sbaucum,165,"{""choices"": [""Engage"", ""Boost""]}",5,1500,2022-07-10T02:33:00.941835Z,2022-07-10T02:33:00.941859Z,10.926
963916565149200384,So do i subscribe to Logic or not? https://t.co/wrVbSH0an1,Revitalize,164,Distract,5,1499,2022-07-10T02:32:49.151056Z,2022-07-10T02:32:49.151112Z,46.924
961690479539773440,@SIimWeeper @SugarShiv Ty Lue doesn’t run plays they will be fine,jschefft12,163,Back,5,1498,2022-07-10T02:32:01.182619Z,2022-07-10T02:32:01.182642Z,9.422
909908168607768576,OBJ's warming up.  https://t.co/OG9bSNMfMl,espn,162,Enhance,5,1497,2022-07-10T02:24:32.764384Z,2022-07-10T02:24:32.764407Z,25.604
974413340163256320,Survive and advance.  #MarchMadness https://t.co/dYoyK5oaHH,OhioStateHoops,161,"{""choices"": [""Excite"", ""Enhance"", ""Build""]}",5,1496,2022-07-10T02:24:06.000291Z,2022-07-10T02:24:06.000313Z,24.844
909269532065304576,"RT @stephenasmith: I can't believe this B.S. A f$&amp;@&amp;) Draw. GGG won the damn fight. It was close and a great one, but GGG won 115-113",17sbaucum,160,"{""choices"": [""Distort"", ""Dismay""]}",5,1495,2022-07-10T02:23:39.279653Z,2022-07-10T02:23:39.279676Z,148.71
925757007151411200,RT @AvalancheTwo: The END of an Era.   RIP @AvalancheTwitch 2013-2017 https://t.co/wuqgjSNE6L,17sbaucum,159,"{""choices"": [""Distort"", ""Dismay"", ""Back""]}",5,1494,2022-07-10T02:21:09.305255Z,2022-07-10T02:21:09.305280Z,49.159
957109809404370949,"Breaking: DeMarcus Cousins has suffered a torn left Achilles tendon, league sources tell ESPN. He will miss the res… https://t.co/Xr0ePoMbMR",SportsCenter,158,"{""choices"": [""Distort"", ""Dismay""]}",5,1493,2022-07-10T02:20:18.440118Z,2022-07-10T02:20:18.440143Z,15.794
947944733338472448,Great stuff from UCF!!!!!,17sbaucum,157,Excite,5,1492,2022-07-10T02:20:01.805568Z,2022-07-10T02:20:01.805591Z,122.232
967121830917099522,RT @Tonynumber04: With courage quitting @ChanceCasts better on every grand final,17sbaucum,156,"{""choices"": [""Distort"", ""Dismay""]}",5,1491,2022-07-10T02:17:58.631696Z,2022-07-10T02:17:58.631720Z,46.758
925895746259509248,@Methodz I can taste the salt in this tweet,17sbaucum,155,Dismay,5,1490,2022-07-10T02:17:10.722770Z,2022-07-10T02:17:10.722794Z,12.305
943196103406686209,Buckle up.   @kendricklamar is our halftime performer at the @CFBPlayoff national championship game! https://t.co/YwOrNXra8L,espn,154,"{""choices"": [""Engage"", ""Excite"", ""Enhance"", ""Back""]}",5,1489,2022-07-10T02:16:57.418717Z,2022-07-10T02:16:57.418750Z,16.334
929031993177923584,@AsiaVsTheWorld You should be blessed to have @TheKingiMpuLXz in your presence. This is just disrespectful,17sbaucum,153,"{""choices"": [""Distort"", ""Dismay"", ""Back"", ""Build""]}",5,1488,2022-07-10T02:14:21.930888Z,2022-07-10T02:14:21.930913Z,36.313
931972825979674625,"I've been told I'm not needed at CWL Dallas &amp; NOLA as an analyst.  With that being said, I am now pursuing other op… https://t.co/aVHRjjD6jO",TylerTeeP,152,"{""choices"": [""Dismay"", ""Distract""]}",5,1487,2022-07-10T02:13:44.156130Z,2022-07-10T02:13:44.156154Z,19.346
974380662533734400,Keita Baites Diop  #draws,thekidet,151,Boost,5,1486,2022-07-10T02:13:23.673942Z,2022-07-10T02:13:23.673967Z,17.055
926130312861634561,Their is like 2 good maps on ww11,17sbaucum,150,NONE,5,1485,2022-07-10T02:13:05.318613Z,2022-07-10T02:13:05.318637Z,8.677
946107602261434371,RT @BleacherReport: No quit in D Rose. https://t.co/zFMZJYrruT,17sbaucum,149,"{""choices"": [""Excite"", ""Enhance"", ""Back"", ""Build""]}",5,1484,2022-07-10T02:12:55.357068Z,2022-07-10T02:12:55.357092Z,50.514
912042946828136449,RT @Vikings: And that's the hat trick...   @HarriSmith22 with the pick. #TBvsMIN #SKOL https://t.co/edY2dQasY7,17sbaucum,148,"{""choices"": [""Distract"", ""Back""]}",5,1483,2022-07-10T02:12:03.498060Z,2022-07-10T02:12:03.498086Z,70.671
955228896491921411,@SpaceLy Your team is God awful and your living in a mansion with salary im guessing,17sbaucum,147,"{""choices"": [""Distort"", ""Dismay"", ""Neglect""]}",5,1482,2022-07-10T02:10:51.842610Z,2022-07-10T02:10:51.842644Z,156.889
960711476062203905,"@FatKidDeals @Charmvnder @CypherTheGod $1,000 is way cheaper than child support and alimony",dutchking7,146,"{""choices"": [""Distort"", ""Dismay""]}",5,1481,2022-07-10T02:08:13.284130Z,2022-07-10T02:08:13.284154Z,151.535
932040355515641857,The B1G East belongs to the Buckeyes.  #GoBucks https://t.co/cfYGDH2o7X,OhioStateFB,145,"{""choices"": [""Excite"", ""Enhance"", ""Build""]}",5,1480,2022-07-10T02:05:40.196727Z,2022-07-10T02:05:40.196783Z,6.968
944831707739492353,Lightskin girls are gods gift to the world,17sbaucum,144,NONE,5,1479,2022-07-10T02:05:32.151073Z,2022-07-10T02:05:32.151116Z,250.244
963558129630961664,Ty Lue on Steve Kerr letting the players coach last night: “I wouldn’t do that. They already say LeBron’s coaching… https://t.co/zii5xV6Rzo,royceyoung,143,"{""choices"": [""Distort"", ""Dismay"", ""Back""]}",5,1478,2022-07-10T02:01:20.988339Z,2022-07-10T02:01:20.988362Z,9.975
906684052157161473,How is Ohio state getting away with this,17sbaucum,142,Dismay,5,1477,2022-07-10T02:01:10.188051Z,2022-07-10T02:01:10.188108Z,316.706
911275873784991745,"RT @memorienextdoor: When morty said "" You don't miss me you just missed the person who loved you so much you didn't have to love them back "" I felt that shit",17sbaucum,141,"{""choices"": [""Dismiss"", ""Distort"", ""Dismay""]}",5,1476,2022-07-10T01:55:52.668696Z,2022-07-10T01:55:52.668720Z,576.677
962550392444907520,@RaRexSkillz @Mitsuki100P @EnVy_SlasheR @MJCheen @Parasite @NAMELESS @WiLDGentry @DonnyTemp @Apoccc @BsportJoshh… https://t.co/IHCGgLNkLh,17sbaucum,140,"{""choices"": [""Enhance"", ""Build"", ""Boost""]}",5,1475,2022-07-10T01:46:15.159491Z,2022-07-10T01:46:15.159514Z,17.261
919049822237323264,And keep caring about stats and not your team success..... your +/- was ass @youngwhiteside #Softy,JoelEmbiid,139,"{""choices"": [""Distort"", ""Dismay"", ""Back"", ""Build""]}",5,1474,2022-07-10T01:45:57.059458Z,2022-07-10T01:45:57.059481Z,19.214
923300644408066048,#BeatPSU https://t.co/dgsUvd7ohw,OhioStateFB,138,"{""choices"": [""Enhance"", ""Build"", ""Boost""]}",5,1473,2022-07-10T01:45:37.084761Z,2022-07-10T01:45:37.084784Z,7.458
912379577758076928,@HeWhoIsNone @BlackWilHunting @BleacherReport @clevelanddotcom Micheal porter jr,17sbaucum,137,"{""choices"": [""Build"", ""Boost""]}",5,1472,2022-07-10T01:45:28.894420Z,2022-07-10T01:45:28.894444Z,11.112
942501172413452289,Kings of the NFC North. https://t.co/99NYg2IcJm,SportsCenter,136,"{""choices"": [""Excite"", ""Enhance""]}",5,1471,2022-07-10T01:45:16.927676Z,2022-07-10T01:45:16.927731Z,11.783
975586601681244160,@Keatonpool1 @JevonnCobin @Revitalize  https://t.co/ElIAVeZvcQ,17sbaucum,135,"{""choices"": [""Distract"", ""Back"", ""Build""]}",5,1346,2022-07-08T20:40:59.386904Z,2022-07-08T20:40:59.386927Z,10.091
946976228560470017,Cotton Bowl Champs  #GoBucks https://t.co/qOVQTGYnTZ,OhioStateFB,134,"{""choices"": [""Dismay"", ""Bridge""]}",5,1345,2022-07-08T20:40:48.158962Z,2022-07-08T20:40:48.158985Z,185.878
931345257991729152,@CypherTheGod Strikes again https://t.co/iFds3XJSxe,17sbaucum,133,"{""choices"": [""Distort"", ""Dismay"", ""Distract""]}",5,1344,2022-07-08T20:37:40.782494Z,2022-07-08T20:37:40.782529Z,7.078
908148032306327552,@FeLo Literally best show of all time,17sbaucum,132,Dismay,5,1343,2022-07-08T20:37:32.421401Z,2022-07-08T20:37:32.421438Z,5.898
939573828510015488,Losing to euros lol,17sbaucum,131,Dismay,5,1342,2022-07-08T20:37:25.045149Z,2022-07-08T20:37:25.045195Z,7.116
926610279311532032,RT @OMGItsBirdman: I'm pretty sure the reason you are stuck on the scoreboard for so long is because they have to load up the entire HQ before your next game.,17sbaucum,130,"{""choices"": [""Distort"", ""Dismay""]}",5,1341,2022-07-08T20:37:16.154804Z,2022-07-08T20:37:16.154827Z,618.594
939575776395055104,@Doss_Problems Gotta put some fire into him or it's Walmart instead of New Orleans next,17sbaucum,129,Excite,5,1340,2022-07-08T20:26:56.379784Z,2022-07-08T20:26:56.379810Z,19.625
959992714333888513,What The Cavs thought they got vs What The Cavs really got https://t.co/OVTyCBo8Eo,510oscar510,128,"{""choices"": [""Engage"", ""Excite""]}",5,1339,2022-07-08T20:26:35.301687Z,2022-07-08T20:26:35.301710Z,43.952
911394614933954560,@Cwooo92 Yeah. I thought you meant if we got them,17sbaucum,127,"{""choices"": [""Explain"", ""Boost""]}",5,1338,2022-07-08T20:25:49.067819Z,2022-07-08T20:25:49.067843Z,90.363
952662444731699202,I LOVE IT #SKOL,17sbaucum,126,"{""choices"": [""Excite"", ""Back"", ""Build""]}",5,1337,2022-07-08T20:24:17.293882Z,2022-07-08T20:24:17.293904Z,72.123
912373598601596928,"RT @cavs: Welcome to The Land, @Isaiah_Thomas!   #CavsMediaDay https://t.co/BUbyFVVkVM",17sbaucum,125,"{""choices"": [""Excite"", ""Enhance"", ""Build"", ""Bridge"", ""Boost""]}",5,1336,2022-07-08T20:23:03.378442Z,2022-07-08T20:23:03.378465Z,138.818
932710380358561792,@SHGames Daily fix pubs tweet. Everything is still not loading after a game and getting random black screens,17sbaucum,124,"{""choices"": [""Distort"", ""Dismay""]}",5,1335,2022-07-08T20:20:43.341446Z,2022-07-08T20:20:43.341468Z,212.542
922650863419777024,RT @sharniiturner: When he became the winning sperm https://t.co/ObK28zua8X,17sbaucum,123,Excite,5,1334,2022-07-08T20:17:09.492407Z,2022-07-08T20:17:09.492431Z,11.999
917922228020371457,RT @KelbyKillJoy: when you see your twitch mod at an event https://t.co/wmHbR0QFEE,17sbaucum,122,Dismay,5,1333,2022-07-08T20:16:56.341806Z,2022-07-08T20:16:56.341829Z,25.839
926502926213894145,I just gotta say it @Charmvnder got way more gunskill then you @Wiz_K1LLa its crazy,BryantBomb17,121,"{""choices"": [""Distort"", ""Dismay""]}",5,1332,2022-07-08T20:16:29.423222Z,2022-07-08T20:16:29.423245Z,170.052
914532483001147392,@ViNZiIIA LOL,17sbaucum,120,Excite,5,1331,2022-07-08T20:13:38.477758Z,2022-07-08T20:13:38.477782Z,9.453
921851691149996034,RT @DomClare: The Minnesota Vikings have the #1 defense in the NFL #Skol @Vikings https://t.co/CECSjE5PTb,17sbaucum,119,"{""choices"": [""Explain"", ""Enhance"", ""Back""]}",5,1330,2022-07-08T20:13:28.220599Z,2022-07-08T20:13:28.220623Z,79.081
938544157156675584,Steelers' safety Mike Mitchell had a lot to say today (via @MarkKaboly) *NSFW* https://t.co/24ZB70XObw,BleacherReport,118,"{""choices"": [""Dismay"", ""Distract"", ""Neglect""]}",5,1329,2022-07-08T20:12:08.016624Z,2022-07-08T20:12:08.016648Z,30.538
973093663755722753,RT @OhioStateHoops: Special night in @TheSchott ⚪️  #MarchMadness has arrived. https://t.co/Wau98QCIok,17sbaucum,117,"{""choices"": [""Enhance"", ""Build"", ""Boost""]}",5,1328,2022-07-08T20:11:36.656202Z,2022-07-08T20:11:36.656227Z,21.428
939573901427924993,@Wiz_K1LLa  Who costed,17sbaucum,116,NONE,5,1327,2022-07-08T20:11:14.470502Z,2022-07-08T20:11:14.470525Z,4.497
938278693641834496,"One day after a 47-point loss, Bradley Beal went OFF. https://t.co/mDgjJZ700T",SportsCenter,115,"{""choices"": [""Distort"", ""Dismay""]}",5,1326,2022-07-08T20:11:09.240561Z,2022-07-08T20:11:09.240584Z,41.919
